DATE;YEAR;MONTH;DAY;TMAX;TMIN;WINDSPEED;TMEAN
04/04/2013;2013;4;4;7;2;4.4;4.5
05/04/2013;2013;4;5;9;6;4.7;7.5
06/04/2013;2013;4;6;11;4;4.7;7.5
07/04/2013;2013;4;7;10;2;3.3;6
08/04/2013;2013;4;8;12;5;2.5;8.5
09/04/2013;2013;4;9;11;6;3.3;8.5
10/04/2013;2013;4;10;14;5;4.7;9.5
11/04/2013;2013;4;11;17;9;6.1;13
12/04/2013;2013;4;12;16;8;8.1;12
13/04/2013;2013;4;13;16;7;7.2;11.5
14/04/2013;2013;4;14;17;8;4.4;12.5
15/04/2013;2013;4;15;20;8;2.2;14
16/04/2013;2013;4;16;19;7;2.2;13
17/04/2013;2013;4;17;20;8;1.9;14
18/04/2013;2013;4;18;24;11;1.9;17.5
19/04/2013;2013;4;19;22;8;3.6;15
20/04/2013;2013;4;20;23;9;4.2;16
21/04/2013;2013;4;21;21;8;4.2;14.5
22/04/2013;2013;4;22;22;9;3.3;15.5
23/04/2013;2013;4;23;21;11;4.2;16
24/04/2013;2013;4;24;23;11;3.1;17
25/04/2013;2013;4;25;25;14;3.1;19.5
26/04/2013;2013;4;26;26;14;5;20
27/04/2013;2013;4;27;24;14;6.4;19
28/04/2013;2013;4;28;23;13;6.1;18
29/04/2013;2013;4;29;26;15;6.4;20.5
30/04/2013;2013;4;30;28;15;5;21.5
01/05/2013;2013;5;1;28;13;3.3;20.5
02/05/2013;2013;5;2;28;16;4.7;22
03/05/2013;2013;5;3;25;11;4.4;18
04/05/2013;2013;5;4;23;13;3.3;18
05/05/2013;2013;5;5;25;14;2.5;19.5
06/05/2013;2013;5;6;25;16;5.3;20.5
07/05/2013;2013;5;7;25;15;5.8;20
08/05/2013;2013;5;8;26;13;3.6;19.5
09/05/2013;2013;5;9;25;14;3.1;19.5
10/05/2013;2013;5;10;25;13;5.8;19
11/05/2013;2013;5;11;25;12;3.9;18.5
12/05/2013;2013;5;12;19;10;6.7;14.5
13/05/2013;2013;5;13;18;7;6.7;12.5
14/05/2013;2013;5;14;21;8;4.2;14.5
15/05/2013;2013;5;15;22;12;2.8;17
16/05/2013;2013;5;16;24;14;5.6;19
17/05/2013;2013;5;17;22;13;5.8;17.5
18/05/2013;2013;5;18;22;13;5.8;17.5
19/05/2013;2013;5;19;27;11;5.6;19
20/05/2013;2013;5;20;22;9;4.4;15.5
21/05/2013;2013;5;21;21;12;6.1;16.5
22/05/2013;2013;5;22;20;9;3.9;14.5
23/05/2013;2013;5;23;16;8;5.6;12
24/05/2013;2013;5;24;20;9;3.1;14.5
25/05/2013;2013;5;25;18;8;3.9;13
26/05/2013;2013;5;26;18;6;6.4;12
27/05/2013;2013;5;27;14;8;5;11
28/05/2013;2013;5;28;20;9;5.8;14.5
29/05/2013;2013;5;29;25;15;4.2;20
30/05/2013;2013;5;30;18;7;5;12.5
31/05/2013;2013;5;31;18;6;5.3;12
01/06/2013;2013;6;1;19;9;2.2;14
02/06/2013;2013;6;2;19;10;4.7;14.5
03/06/2013;2013;6;3;20;9;8.3;14.5
04/06/2013;2013;6;4;20;11;4.2;15.5
05/06/2013;2013;6;5;20;12;2.5;16
06/06/2013;2013;6;6;22;14;2.2;18
07/06/2013;2013;6;7;26;14;3.6;20
08/06/2013;2013;6;8;29;15;2.5;22
09/06/2013;2013;6;9;27;17;4.7;22
10/06/2013;2013;6;10;27;13;5.6;20
11/06/2013;2013;6;11;21;12;4.7;16.5
12/06/2013;2013;6;12;24;12;4.2;18
13/06/2013;2013;6;13;28;15;3.6;21.5
14/06/2013;2013;6;14;28;15;3.3;21.5
15/06/2013;2013;6;15;30;16;1.7;23
16/06/2013;2013;6;16;31;18;1.7;24.5
17/06/2013;2013;6;17;33;20;1.9;26.5
18/06/2013;2013;6;18;36;22;2.2;29
19/06/2013;2013;6;19;36;21;2.2;28.5
20/06/2013;2013;6;20;35;21;3.3;28
21/06/2013;2013;6;21;34;19;3.3;26.5
22/06/2013;2013;6;22;34;19;4.2;26.5
23/06/2013;2013;6;23;30;16;3.3;23
24/06/2013;2013;6;24;25;13;6.7;19
25/06/2013;2013;6;25;20;9;7.5;14.5
26/06/2013;2013;6;26;19;11;5.6;15
27/06/2013;2013;6;27;23;10;3.6;16.5
28/06/2013;2013;6;28;24;12;2.2;18
29/06/2013;2013;6;29;24;11;3.3;17.5
30/06/2013;2013;6;30;24;10;6.4;17
01/07/2013;2013;7;1;25;11;3.6;18
02/07/2013;2013;7;2;29;13;2.2;21
03/07/2013;2013;7;3;29;16;2.8;22.5
04/07/2013;2013;7;4;32;17;2.5;24.5
05/07/2013;2013;7;5;31;18;3.6;24.5
06/07/2013;2013;7;6;32;18;4.7;25
07/07/2013;2013;7;7;31;17;4.4;24
08/07/2013;2013;7;8;31;17;3.6;24
09/07/2013;2013;7;9;31;16;3.3;23.5
10/07/2013;2013;7;10;33;18;2.5;25.5
11/07/2013;2013;7;11;29;12;6.4;20.5
12/07/2013;2013;7;12;25;13;5.8;19
13/07/2013;2013;7;13;27;14;5.6;20.5
14/07/2013;2013;7;14;29;16;5.3;22.5
15/07/2013;2013;7;15;27;12;7.5;19.5
16/07/2013;2013;7;16;28;13;2.8;20.5
17/07/2013;2013;7;17;32;17;1.7;24.5
18/07/2013;2013;7;18;33;18;1.7;25.5
19/07/2013;2013;7;19;32;18;2.8;25
20/07/2013;2013;7;20;30;14;3.6;22
21/07/2013;2013;7;21;30;15;3.9;22.5
22/07/2013;2013;7;22;31;16;3.1;23.5
23/07/2013;2013;7;23;32;16;3.9;24
24/07/2013;2013;7;24;33;15;4.4;24
25/07/2013;2013;7;25;31;18;2.5;24.5
26/07/2013;2013;7;26;33;18;2.2;25.5
27/07/2013;2013;7;27;36;21;2.8;28.5
28/07/2013;2013;7;28;37;23;4.2;30
29/07/2013;2013;7;29;39;18;6.4;28.5
30/07/2013;2013;7;30;29;17;8.9;23
03/08/2013;2013;8;3;39;21;2.8;30
04/08/2013;2013;8;4;37;19;3.3;28
05/08/2013;2013;8;5;38;21;1.9;29.5
06/08/2013;2013;8;6;38;21;2.8;29.5
07/08/2013;2013;8;7;37;23;3.6;30
08/08/2013;2013;8;8;39;22;4.2;30.5
09/08/2013;2013;8;9;38;20;3.3;29
10/08/2013;2013;8;10;28;14;7.2;21
11/08/2013;2013;8;11;30;17;3.3;23.5
12/08/2013;2013;8;12;31;17;2.8;24
13/08/2013;2013;8;13;33;17;6.4;25
14/08/2013;2013;8;14;21;11;5.3;16
15/08/2013;2013;8;15;28;13;2.5;20.5
16/08/2013;2013;8;16;33;14;1.7;23.5
17/08/2013;2013;8;17;34;18;1.9;26
18/08/2013;2013;8;18;36;19;2.8;27.5
19/08/2013;2013;8;19;36;18;3.3;27
20/08/2013;2013;8;20;33;17;5.8;25
21/08/2013;2013;8;21;30;14;3.9;22
22/08/2013;2013;8;22;31;14;1.9;22.5
23/08/2013;2013;8;23;32;16;2.5;24
24/08/2013;2013;8;24;31;18;4.2;24.5
25/08/2013;2013;8;25;28;16;3.9;22
26/08/2013;2013;8;26;28;14;3.3;21
27/08/2013;2013;8;27;28;16;2.5;22
28/08/2013;2013;8;28;27;15;2.8;21
29/08/2013;2013;8;29;26;14;3.9;20
30/08/2013;2013;8;30;27;14;2.5;20.5
31/08/2013;2013;8;31;28;15;2.5;21.5
01/09/2013;2013;9;1;26;11;5.8;18.5
02/09/2013;2013;9;2;23;15;5.8;19
03/09/2013;2013;9;3;24;11;8.3;17.5
04/09/2013;2013;9;4;27;11;2.8;19
05/09/2013;2013;9;5;28;12;2.2;20
06/09/2013;2013;9;6;28;12;2.8;20
07/09/2013;2013;9;7;31;14;2.5;22.5
08/09/2013;2013;9;8;29;14;2.5;21.5
09/09/2013;2013;9;9;20;11;3.3;15.5
10/09/2013;2013;9;10;26;14;3.1;20
11/09/2013;2013;9;11;21;13;3.3;17
12/09/2013;2013;9;12;22;10;4.2;16
13/09/2013;2013;9;13;19;10;6.4;14.5
14/09/2013;2013;9;14;15;11;6.4;13
15/09/2013;2013;9;15;25;13;2.8;19
16/09/2013;2013;9;16;25;15;2.2;20
17/09/2013;2013;9;17;14;6;7.2;10
18/09/2013;2013;9;18;17;11;5.3;14
19/09/2013;2013;9;19;18;8;7.2;13
20/09/2013;2013;9;20;19;10;4.4;14.5
21/09/2013;2013;9;21;20;8;6.9;14
23/09/2013;2013;9;23;21;12;8.9;16.5
24/09/2013;2013;9;24;21;12;6.7;16.5
25/09/2013;2013;9;25;24;13;3.3;18.5
26/09/2013;2013;9;26;26;9;6.9;17.5
27/09/2013;2013;9;27;19;7;3.3;13
28/09/2013;2013;9;28;20;8;1.7;14
29/09/2013;2013;9;29;17;9;4.7;13
30/09/2013;2013;9;30;14;9;5.8;11.5
01/10/2013;2013;10;1;19;5;3.9;12
02/10/2013;2013;10;2;15;3;5;9
03/10/2013;2013;10;3;15;3;4.4;9
04/10/2013;2013;10;4;15;3;2.5;9
05/10/2013;2013;10;5;15;3;3.3;9
06/10/2013;2013;10;6;18;7;2.2;12.5
07/10/2013;2013;10;7;21;6;1.7;13.5
08/10/2013;2013;10;8;22;8;2.5;15
09/10/2013;2013;10;9;18;11;2.8;14.5
10/10/2013;2013;10;10;19;11;3.6;15
11/10/2013;2013;10;11;21;11;5.8;16
12/10/2013;2013;10;12;23;13;4.2;18
13/10/2013;2013;10;13;24;10;3.3;17
14/10/2013;2013;10;14;22;13;1.9;17.5
15/10/2013;2013;10;15;20;11;3.6;15.5
16/10/2013;2013;10;16;13;7;6.7;10
17/10/2013;2013;10;17;16;8;6.1;12
18/10/2013;2013;10;18;15;8;8.1;11.5
19/10/2013;2013;10;19;15;7;4.2;11
20/10/2013;2013;10;20;19;10;3.3;14.5
21/10/2013;2013;10;21;22;14;2.8;18
22/10/2013;2013;10;22;22;14;3.3;18
23/10/2013;2013;10;23;24;14;6.7;19
24/10/2013;2013;10;24;23;13;3.3;18
25/10/2013;2013;10;25;23;14;2.8;18.5
26/10/2013;2013;10;26;24;14;2.8;19
27/10/2013;2013;10;27;22;13;5;17.5
28/10/2013;2013;10;28;21;12;7.5;16.5
29/10/2013;2013;10;29;18;11;3.6;14.5
30/10/2013;2013;10;30;19;8;5;13.5
31/10/2013;2013;10;31;17;7;3.3;12
01/11/2013;2013;11;1;16;9;1.7;12.5
02/11/2013;2013;11;2;19;11;6.4;15
03/11/2013;2013;11;3;17;9;7.8;13
04/11/2013;2013;11;4;14;10;6.7;12
05/11/2013;2013;11;5;14;6;5.8;10
06/11/2013;2013;11;6;13;8;8.6;10.5
07/11/2013;2013;11;7;17;9;5.8;13
08/11/2013;2013;11;8;16;11;2.8;13.5
09/11/2013;2013;11;9;17;10;6.1;13.5
10/11/2013;2013;11;10;13;7;3.6;10
11/11/2013;2013;11;11;10;5;6.1;7.5
12/11/2013;2013;11;12;12;5;4.2;8.5
13/11/2013;2013;11;13;10;6;3.6;8
14/11/2013;2013;11;14;10;5;2.8;7.5
15/11/2013;2013;11;15;12;4;2.5;8
16/11/2013;2013;11;16;14;5;1.4;9.5
17/11/2013;2013;11;17;13;5;1.9;9
18/11/2013;2013;11;18;9;3;3.3;6
19/11/2013;2013;11;19;10;5;5;7.5
20/11/2013;2013;11;20;9;4;4.2;6.5
21/11/2013;2013;11;21;10;4;4.4;7
22/11/2013;2013;11;22;11;7;3.9;9
23/11/2013;2013;11;23;12;6;5.6;9
24/11/2013;2013;11;24;9;3;3.3;6
25/11/2013;2013;11;25;3;-2;7.8;0.5
26/11/2013;2013;11;26;4;-2;4.4;1
27/11/2013;2013;11;27;4;-2;4.4;1
28/11/2013;2013;11;28;3;-2;5.3;0.5
29/11/2013;2013;11;29;6;-1;6.7;2.5
30/11/2013;2013;11;30;6;0;3.3;3
01/12/2013;2013;12;1;6;-1;3.3;2.5
02/12/2013;2013;12;2;8;-1;3.6;3.5
03/12/2013;2013;12;3;4;-2;2.2;1
04/12/2013;2013;12;4;3;-1;3.6;1
05/12/2013;2013;12;5;5;-1;6.1;2
06/12/2013;2013;12;6;4;-1;11.1;1.5
07/12/2013;2013;12;7;3;-1;12.8;1
08/12/2013;2013;12;8;4;0;5.8;2
09/12/2013;2013;12;9;6;2;9.2;4
10/12/2013;2013;12;10;4;-1;4.7;1.5
11/12/2013;2013;12;11;4;0;1.4;2
12/12/2013;2013;12;12;7;2;2.2;4.5
13/12/2013;2013;12;13;7;-2;1.1;2.5
14/12/2013;2013;12;14;6;0;2.5;3
15/12/2013;2013;12;15;4;-1;2.8;1.5
16/12/2013;2013;12;16;5;-1;1.7;2
17/12/2013;2013;12;17;4;-3;2.5;0.5
18/12/2013;2013;12;18;4;-3;1.9;0.5
19/12/2013;2013;12;19;0;-3;3.1;-1.5
20/12/2013;2013;12;20;3;-2;2.5;0.5
21/12/2013;2013;12;21;4;-2;3.9;1
22/12/2013;2013;12;22;3;-1;2.8;1
23/12/2013;2013;12;23;5;0;2.2;2.5
24/12/2013;2013;12;24;6;0;3.9;3
25/12/2013;2013;12;25;7;1;6.4;4
26/12/2013;2013;12;26;6;3;5.6;4.5
27/12/2013;2013;12;27;8;2;3.6;5
28/12/2013;2013;12;28;9;3;4.7;6
29/12/2013;2013;12;29;8;3;3.6;5.5
30/12/2013;2013;12;30;8;1;3.6;4.5
31/12/2013;2013;12;31;5;0;2.5;2.5
01/01/2014;2014;1;1;5;-1;2.5;2
02/01/2014;2014;1;2;4;0;4.2;2
03/01/2014;2014;1;3;8;2;2.8;5
04/01/2014;2014;1;4;8;4;4.2;6
05/01/2014;2014;1;5;11;5;4.7;8
06/01/2014;2014;1;6;9;3;2.5;6
07/01/2014;2014;1;7;9;4;2.8;6.5
08/01/2014;2014;1;8;9;3;1.7;6
09/01/2014;2014;1;9;9;2;2.8;5.5
10/01/2014;2014;1;10;9;2;7.8;5.5
11/01/2014;2014;1;11;8;4;2.8;6
12/01/2014;2014;1;12;7;0;8.9;3.5
13/01/2014;2014;1;13;7;1;3.1;4
14/01/2014;2014;1;14;6;1;4.2;3.5
15/01/2014;2014;1;15;6;0;4.2;3
16/01/2014;2014;1;16;7;0;3.9;3.5
17/01/2014;2014;1;17;10;5;5.8;7.5
18/01/2014;2014;1;18;9;6;3.6;7.5
19/01/2014;2014;1;19;10;6;4.4;8
20/01/2014;2014;1;20;10;6;4.4;8
21/01/2014;2014;1;21;9;4;3.9;6.5
22/01/2014;2014;1;22;6;0;4.7;3
23/01/2014;2014;1;23;4;-1;2.8;1.5
24/01/2014;2014;1;24;1;-1;5.8;0
25/01/2014;2014;1;25;0;-6;3.9;-3
26/01/2014;2014;1;26;-4;-8;2.2;-6
27/01/2014;2014;1;27;-4;-9;2.5;-6.5
28/01/2014;2014;1;28;-1;-4;2.2;-2.5
29/01/2014;2014;1;29;-2;-6;3.1;-4
30/01/2014;2014;1;30;0;-4;5.3;-2
31/01/2014;2014;1;31;-1;-4;6.7;-2.5
01/02/2014;2014;2;1;-1;-4;6.1;-2.5
02/02/2014;2014;2;2;2;-3;6.1;-0.5
03/02/2014;2014;2;3;2;-3;2.5;-0.5
04/02/2014;2014;2;4;0;-5;4.2;-2.5
05/02/2014;2014;2;5;0;-3;4.4;-1.5
06/02/2014;2014;2;6;3;-1;2.8;1
07/02/2014;2014;2;7;4;1;5;2.5
08/02/2014;2014;2;8;7;2;3.9;4.5
09/02/2014;2014;2;9;7;2;4.2;4.5
10/02/2014;2014;2;10;7;4;6.4;5.5
11/02/2014;2014;2;11;8;3;4.2;5.5
12/02/2014;2014;2;12;11;2;5;6.5
13/02/2014;2014;2;13;7;2;5;4.5
14/02/2014;2014;2;14;6;2;9.2;4
15/02/2014;2014;2;15;7;2;5.3;4.5
16/02/2014;2014;2;16;10;5;3.6;7.5
17/02/2014;2014;2;17;9;2;3.6;5.5
18/02/2014;2014;2;18;10;4;3.1;7
19/02/2014;2014;2;19;11;4;3.3;7.5
20/02/2014;2014;2;20;12;4;2.8;8
21/02/2014;2014;2;21;9;6;3.1;7.5
22/02/2014;2014;2;22;9;4;2.8;6.5
23/02/2014;2014;2;23;12;3;4.2;7.5
24/02/2014;2014;2;24;10;3;3.1;6.5
25/02/2014;2014;2;25;11;4;2.2;7.5
26/02/2014;2014;2;26;12;4;3.9;8
27/02/2014;2014;2;27;13;5;2.8;9
28/02/2014;2014;2;28;10;3;2.5;6.5
01/03/2014;2014;3;1;11;3;4.2;7
02/03/2014;2014;3;2;13;4;5;8.5
03/03/2014;2014;3;3;11;6;3.6;8.5
04/03/2014;2014;3;4;13;5;4.4;9
05/03/2014;2014;3;5;14;7;3.6;10.5
06/03/2014;2014;3;6;14;5;4.7;9.5
07/03/2014;2014;3;7;13;6;3.6;9.5
08/03/2014;2014;3;8;15;5;3.6;10
09/03/2014;2014;3;9;13;4;5.8;8.5
10/03/2014;2014;3;10;12;4;5.3;8
11/03/2014;2014;3;11;18;7;2.5;12.5
12/03/2014;2014;3;12;17;6;3.3;11.5
13/03/2014;2014;3;13;20;8;2.2;14
14/03/2014;2014;3;14;19;9;2.8;14
15/03/2014;2014;3;15;17;5;11.1;11
16/03/2014;2014;3;16;14;8;12.5;11
17/03/2014;2014;3;17;14;6;8.9;10
18/03/2014;2014;3;18;18;11;4.2;14.5
19/03/2014;2014;3;19;15;7;11.4;11
20/03/2014;2014;3;20;20;8;5;14
21/03/2014;2014;3;21;19;9;6.4;14
22/03/2014;2014;3;22;20;10;7.8;15
23/03/2014;2014;3;23;20;10;7.8;15
24/03/2014;2014;3;24;10;3;6.1;6.5
25/03/2014;2014;3;25;13;4;4.7;8.5
26/03/2014;2014;3;26;15;5;4.2;10
27/03/2014;2014;3;27;17;6;4.7;11.5
28/03/2014;2014;3;28;20;8;4.2;14
29/03/2014;2014;3;29;20;6;3.9;13
30/03/2014;2014;3;30;22;7;2.2;14.5
31/03/2014;2014;3;31;22;9;4.4;15.5
01/04/2014;2014;4;1;21;8;3.9;14.5
02/04/2014;2014;4;2;20;8;2.8;14
03/04/2014;2014;4;3;21;9;5.3;15
04/04/2014;2014;4;4;24;13;2.8;18.5
05/04/2014;2014;4;5;21;10;4.2;15.5
06/04/2014;2014;4;6;21;11;3.6;16
07/04/2014;2014;4;7;24;11;2.8;17.5
08/04/2014;2014;4;8;23;11;6.7;17
09/04/2014;2014;4;9;15;5;9.7;10
10/04/2014;2014;4;10;13;4;6.9;8.5
11/04/2014;2014;4;11;17;5;3.9;11
12/04/2014;2014;4;12;19;7;2.8;13
13/04/2014;2014;4;13;19;7;6.4;13
14/04/2014;2014;4;14;19;3;6.4;11
15/04/2014;2014;4;15;13;2;8.3;7.5
16/04/2014;2014;4;16;14;3;5.3;8.5
17/04/2014;2014;4;17;15;6;8.1;10.5
18/04/2014;2014;4;18;22;10;3.9;16
19/04/2014;2014;4;19;21;8;7.5;14.5
20/04/2014;2014;4;20;17;8;4.4;12.5
21/04/2014;2014;4;21;22;10;5.3;16
22/04/2014;2014;4;22;23;11;3.9;17
23/04/2014;2014;4;23;26;13;2.5;19.5
24/04/2014;2014;4;24;25;12;4.7;18.5
25/04/2014;2014;4;25;23;13;2.8;18
26/04/2014;2014;4;26;23;9;2.2;16
27/04/2014;2014;4;27;23;9;3.9;16
28/04/2014;2014;4;28;26;12;1.9;19
29/04/2014;2014;4;29;25;11;3.3;18
30/04/2014;2014;4;30;25;11;2.8;18
01/05/2014;2014;5;1;27;11;2.2;19
02/05/2014;2014;5;2;26;11;2.5;18.5
03/05/2014;2014;5;3;24;8;4.2;16
04/05/2014;2014;5;4;17;5;6.1;11
05/05/2014;2014;5;5;19;6;3.3;12.5
06/05/2014;2014;5;6;20;8;4.2;14
07/05/2014;2014;5;7;24;12;5.8;18
08/05/2014;2014;5;8;23;10;5.3;16.5
09/05/2014;2014;5;9;26;13;2.8;19.5
10/05/2014;2014;5;10;23;12;7.2;17.5
11/05/2014;2014;5;11;25;9;4.4;17
12/05/2014;2014;5;12;19;8;6.9;13.5
13/05/2014;2014;5;13;17;8;2.5;12.5
14/05/2014;2014;5;14;15;6;8.3;10.5
15/05/2014;2014;5;15;12;9;8.9;10.5
16/05/2014;2014;5;16;18;7;4.2;12.5
17/05/2014;2014;5;17;20;9;4.7;14.5
18/05/2014;2014;5;18;18;9;2.8;13.5
19/05/2014;2014;5;19;24;12;4.4;18
20/05/2014;2014;5;20;27;13;3.1;20
21/05/2014;2014;5;21;29;16;3.3;22.5
22/05/2014;2014;5;22;29;17;4.2;23
23/05/2014;2014;5;23;30;16;4.7;23
24/05/2014;2014;5;24;31;15;2.2;23
25/05/2014;2014;5;25;32;16;2.2;24
26/05/2014;2014;5;26;29;15;3.6;22
27/05/2014;2014;5;27;28;13;4.4;20.5
28/05/2014;2014;5;28;23;11;5;17
29/05/2014;2014;5;29;22;11;5;16.5
30/05/2014;2014;5;30;16;6;4.7;11
31/05/2014;2014;5;31;21;12;3.3;16.5
01/06/2014;2014;6;1;24;11;3.3;17.5
02/06/2014;2014;6;2;22;8;3.3;15
03/06/2014;2014;6;3;25;10;2.2;17.5
04/06/2014;2014;6;4;26;11;1.9;18.5
05/06/2014;2014;6;5;29;15;2.5;22
06/06/2014;2014;6;6;30;14;2.8;22
07/06/2014;2014;6;7;32;16;2.2;24
08/06/2014;2014;6;8;34;17;1.9;25.5
09/06/2014;2014;6;9;36;19;1.7;27.5
10/06/2014;2014;6;10;37;18;2.8;27.5
11/06/2014;2014;6;11;36;16;3.9;26
12/06/2014;2014;6;12;34;17;5;25.5
13/06/2014;2014;6;13;28;13;5.8;20.5
14/06/2014;2014;6;14;26;11;5.3;18.5
15/06/2014;2014;6;15;30;11;3.1;20.5
16/06/2014;2014;6;16;27;13;3.1;20
17/06/2014;2014;6;17;28;13;2.5;20.5
18/06/2014;2014;6;18;29;12;2.8;20.5
19/06/2014;2014;6;19;29;14;3.3;21.5
20/06/2014;2014;6;20;24;10;7.5;17
21/06/2014;2014;6;21;25;10;6.1;17.5
22/06/2014;2014;6;22;27;12;5.3;19.5
23/06/2014;2014;6;23;29;14;4.2;21.5
24/06/2014;2014;6;24;29;14;3.9;21.5
25/06/2014;2014;6;25;20;10;2.5;15
26/06/2014;2014;6;26;27;10;7.5;18.5
27/06/2014;2014;6;27;30;13;2.2;21.5
28/06/2014;2014;6;28;29;15;4.2;22
29/06/2014;2014;6;29;32;15;7.8;23.5
30/06/2014;2014;6;30;22;11;6.1;16.5
01/07/2014;2014;7;1;27;12;5;19.5
02/07/2014;2014;7;2;30;15;4.2;22.5
03/07/2014;2014;7;3;28;13;5;20.5
04/07/2014;2014;7;4;31;14;3.6;22.5
05/07/2014;2014;7;5;32;17;4.2;24.5
06/07/2014;2014;7;6;34;19;3.3;26.5
07/07/2014;2014;7;7;36;20;3.9;28
08/07/2014;2014;7;8;33;16;6.1;24.5
09/07/2014;2014;7;9;27;12;4.7;19.5
10/07/2014;2014;7;10;30;15;3.9;22.5
11/07/2014;2014;7;11;26;15;3.6;20.5
12/07/2014;2014;7;12;29;15;5.3;22
13/07/2014;2014;7;13;29;15;3.3;22
14/07/2014;2014;7;14;32;18;2.8;25
15/07/2014;2014;7;15;34;18;3.3;26
16/07/2014;2014;7;16;33;18;3.3;25.5
17/07/2014;2014;7;17;34;18;3.3;26
18/07/2014;2014;7;18;32;19;3.3;25.5
19/07/2014;2014;7;19;36;19;2.5;27.5
20/07/2014;2014;7;20;35;20;3.6;27.5
21/07/2014;2014;7;21;35;19;6.7;27
22/07/2014;2014;7;22;27;18;4.4;22.5
23/07/2014;2014;7;23;27;15;5;21
24/07/2014;2014;7;24;30;17;3.1;23.5
25/07/2014;2014;7;25;33;18;1.4;25.5
26/07/2014;2014;7;26;33;18;2.5;25.5
27/07/2014;2014;7;27;35;19;2.8;27
28/07/2014;2014;7;28;30;18;4.2;24
29/07/2014;2014;7;29;31;18;3.3;24.5
30/07/2014;2014;7;30;33;20;4.2;26.5
31/07/2014;2014;7;31;30;20;3.3;25
01/08/2014;2014;8;1;35;19;3.3;27
02/08/2014;2014;8;2;35;19;1.9;27
03/08/2014;2014;8;3;34;20;3.6;27
04/08/2014;2014;8;4;34;20;2.2;27
05/08/2014;2014;8;5;31;18;2.8;24.5
06/08/2014;2014;8;6;31;18;4.7;24.5
07/08/2014;2014;8;7;30;18;3.1;24
08/08/2014;2014;8;8;31;18;3.3;24.5
09/08/2014;2014;8;9;32;19;2.8;25.5
10/08/2014;2014;8;10;33;21;3.3;27
11/08/2014;2014;8;11;33;17;5;25
12/08/2014;2014;8;12;31;18;4.2;24.5
13/08/2014;2014;8;13;34;15;6.4;24.5
14/08/2014;2014;8;14;23;13;6.9;18
15/08/2014;2014;8;15;29;13;4.7;21
16/08/2014;2014;8;16;24;12;6.4;18
17/08/2014;2014;8;17;26;13;4.2;19.5
18/08/2014;2014;8;18;28;16;4.2;22
19/08/2014;2014;8;19;28;16;4.7;22
20/08/2014;2014;8;20;28;15;3.1;21.5
21/08/2014;2014;8;21;23;11;5.6;17
22/08/2014;2014;8;22;27;13;2.8;20
23/08/2014;2014;8;23;27;14;1.7;20.5
24/08/2014;2014;8;24;23;10;7.8;16.5
25/08/2014;2014;8;25;24;13;2.8;18.5
26/08/2014;2014;8;26;26;17;5;21.5
27/08/2014;2014;8;27;23;11;6.4;17
28/08/2014;2014;8;28;26;13;3.1;19.5
29/08/2014;2014;8;29;27;13;2.2;20
30/08/2014;2014;8;30;30;14;1.7;22
31/08/2014;2014;8;31;29;16;2.2;22.5
01/09/2014;2014;9;1;28;16;3.9;22
02/09/2014;2014;9;2;25;16;3.9;20.5
03/09/2014;2014;9;3;28;17;5.6;22.5
04/09/2014;2014;9;4;29;17;6.1;23
05/09/2014;2014;9;5;28;16;4.2;22
06/09/2014;2014;9;6;28;17;1.9;22.5
07/09/2014;2014;9;7;29;17;1.7;23
08/09/2014;2014;9;8;29;17;2.5;23
09/09/2014;2014;9;9;29;18;2.5;23.5
10/09/2014;2014;9;10;22;15;2.8;18.5
11/09/2014;2014;9;11;22;15;3.3;18.5
12/09/2014;2014;9;12;20;14;5;17
13/09/2014;2014;9;13;24;16;3.9;20
14/09/2014;2014;9;14;21;15;3.9;18
15/09/2014;2014;9;15;20;13;4.2;16.5
16/09/2014;2014;9;16;24;13;2.8;18.5
17/09/2014;2014;9;17;26;14;1.1;20
18/09/2014;2014;9;18;25;13;3.1;19
19/09/2014;2014;9;19;21;13;3.3;17
20/09/2014;2014;9;20;27;16;1.9;21.5
21/09/2014;2014;9;21;26;16;4.7;21
22/09/2014;2014;9;22;18;8;8.1;13
23/09/2014;2014;9;23;17;8;7.5;12.5
24/09/2014;2014;9;24;18;8;2.8;13
25/09/2014;2014;9;25;19;9;3.6;14
26/09/2014;2014;9;26;20;10;5.8;15
27/09/2014;2014;9;27;20;11;2.5;15.5
28/09/2014;2014;9;28;25;13;2.2;19
29/09/2014;2014;9;29;24;12;2.5;18
30/09/2014;2014;9;30;24;12;1.4;18
01/10/2014;2014;10;1;23;15;2.2;19
02/10/2014;2014;10;2;23;12;1.9;17.5
03/10/2014;2014;10;3;20;12;2.2;16
04/10/2014;2014;10;4;20;12;2.8;16
05/10/2014;2014;10;5;20;10;1.9;15
06/10/2014;2014;10;6;19;10;3.9;14.5
07/10/2014;2014;10;7;19;10;5.3;14.5
08/10/2014;2014;10;8;17;11;3.9;14
09/10/2014;2014;10;9;22;12;4.2;17
10/10/2014;2014;10;10;25;14;3.6;19.5
11/10/2014;2014;10;11;25;14;3.3;19.5
12/10/2014;2014;10;12;26;15;1.7;20.5
13/10/2014;2014;10;13;25;16;4.2;20.5
14/10/2014;2014;10;14;25;13;4.4;19
15/10/2014;2014;10;15;18;13;2.5;15.5
16/10/2014;2014;10;16;22;14;3.9;18
